timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue,cloud_provider,cloud_region
2026-02-28T07:38:55,fashion-mnist-etl,e5ce3a90-3650-4936-a212-d8eac671f30a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.45218829996884,0.0001101657352157,8.189428571709438e-06,42.5,15.982248197278778,10.0,0.0001587880336804,5.97128255480639e-05,3.736114416646564e-05,0.000255862003395,0.0,South Korea,KOR,seoul,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,126.978,37.5658,15.714714050292969,machine,7.6923076923076925,1.3846153846153846,90.3076923076923,14.19546655508188,N,1.0,0.0,,
2026-02-28T07:41:00,fashion-mnist-etl,80faf6de-266f-4154-a525-8d262363ee42,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,20.57552439998836,0.0001660355656527,8.069566657209992e-06,42.5,13.932753392159595,10.0,0.0002427791922918,8.571979079796677e-05,5.712175805561451e-05,0.0003856207411454,0.0,South Korea,KOR,seoul,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,126.978,37.5658,15.714714050292969,machine,7.725,9.65,91.14,14.324290657043456,N,1.0,0.0,,
2026-02-28T08:06:05,fashion-mnist-etl,5d7c050f-8836-4ba0-975f-d57258cc55ff,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.947314699995331,9.06703530636046e-05,8.28242866386615e-06,42.5,16.80366760656929,10.0,0.0001291397243752,5.1059485292048734e-05,3.038439999994201e-05,0.0002105836096672,0.0,South Korea,KOR,seoul,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,126.978,37.5658,15.714714050292969,machine,7.5,8.9,87.35,13.72633171081543,N,1.0,0.0,,
2026-02-28T08:10:06,fashion-mnist-etl,c5242b2a-d0a9-421c-b178-8b1c9a8ccecf,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,10.49259339994751,8.742282339341796e-05,8.331860395338992e-06,42.5,17.174380497586796,10.0,0.0001238515638881,5.004892892801482e-05,2.9140667777715457e-05,0.0002030411605938,0.0,South Korea,KOR,seoul,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,126.978,37.5658,15.714714050292969,machine,0.0,0.1,94.0,14.771935272216798,N,1.0,0.0,,
2026-02-28T08:16:51,fashion-mnist-etl,ea9bf778-d4a4-4739-bcfb-9d2a5978a23f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,24.659339900012128,0.0001892424785752,7.67427187194046e-06,42.5,11.35146948341252,10.0,0.0002910137279163,8.003367513786941e-05,6.847183222222763e-05,0.0004395192352764,0.0,South Korea,KOR,seoul,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,126.978,37.5658,15.714714050292969,machine,5.45,15.958333333333334,93.7875,14.73956553141276,N,1.0,0.0,,
2026-02-28T08:28:26,fashion-mnist-etl,6e16280f-a66e-4c73-92ba-da679f751964,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,11.506049799965696,9.407264331639254e-05,8.175928746342904e-06,42.5,15.89516654374485,10.0,0.000135764847499,5.077670728803607e-05,3.1943938333360064e-05,0.0002184854931204,0.0,South Korea,KOR,seoul,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,126.978,37.5658,15.714714050292969,machine,3.636363636363636,0.2727272727272727,96.5090909090909,15.163685191761363,N,1.0,0.0,,
2026-02-28T08:36:32,fashion-mnist-etl,069f865b-ce03-4abf-92f7-9b2b9de876e4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.636532100033946,0.0001091624297819,8.005145955083084e-06,42.5,14.46022173991346,10.0,0.0001609185929169,5.4751154912047184e-05,3.786205972234408e-05,0.0002535318075513,0.0,South Korea,KOR,seoul,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,126.978,37.5658,15.714714050292969,machine,0.0,1.5384615384615383,94.04615384615384,14.775493915264423,N,1.0,0.0,,
2026-02-28T21:13:13,fashion-mnist-etl,197916d0-218c-4686-a8e3-35c0c8ee567d,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.847261300000355,6.036468289192222e-05,6.822979546441089e-06,42.5,12.040282486692844,10.0,0.0001043452893055,2.956252365000044e-05,2.455047000000073e-05,0.0001584582829555,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,0.0,0.625,86.65,13.618314743041992,N,1.0,0.0,,
2026-02-28T21:14:36,fashion-mnist-etl,49000163-41d1-488f-b9a0-bf957db70908,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,15.000775900000008,0.000106800182462,7.119643888690709e-06,42.5,14.787387946073885,10.0,0.0001770761213194,6.161171595599896e-05,4.16643938888885e-05,0.0002803522311643,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,0.0,2.2142857142857144,93.45714285714288,14.68548366001674,N,1.0,0.0,,
2026-02-28T21:16:03,fashion-mnist-etl,dcc073a6-0d2b-4f6c-9245-79f851357233,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,13.294684899999991,9.6330626259815e-05,7.245799880508266e-06,42.5,16.013773146339794,10.0,0.00015685863875,5.910365839400036e-05,3.690717722222416e-05,0.0002528694743662,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,9.746153846153849,1.0769230769230769,92.47692307692309,14.5329469534067,N,1.0,0.0,,
2026-02-28T21:47:40,fashion-mnist-etl,09076e0b-0834-4943-bebc-e65ecb85298c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,32.75595759999942,0.0002232496756737,6.815544164513941e-06,42.5,11.317963707887705,10.0,0.0003866044068055,0.000108466475662,9.096317888888986e-05,0.0005860340613564,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,4.838709677419355,0.3870967741935484,94.16774193548386,14.797631417551347,N,1.0,0.0,,
2026-02-28T21:50:43,fashion-mnist-etl,2104c608-92ee-402c-9856-cfbe79e915d3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,55.59944110000015,0.0003863142191875,6.948167311478609e-06,42.5,13.046982883877403,10.0,0.0006563088873611,0.00020335016268,0.0001544221133333,0.0010140811633744,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,5.092727272727273,3.018181818181818,94.73454545454544,14.886431537974964,N,1.0,0.0,,
2026-02-28T21:51:46,fashion-mnist-etl,305e5b94-79ba-42ec-b2fd-4aec64583ff8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,28.3431743000001,0.0001987959518936,7.013891591303645e-06,42.5,13.702993015817272,10.0,0.0003345773364583,0.00010854314239,7.872215638888823e-05,0.0005218426352372,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,1.8142857142857145,1.7142857142857142,94.66428571428573,14.877142361232211,N,1.0,0.0,,
2026-02-28T22:00:31,fashion-mnist-etl,d0849fb8-4df0-466b-b2f9-8d619004c6ac,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,25.58519890000025,0.0001783316689318,6.970110712402612e-06,42.5,13.347918220602043,10.0,0.0003019592334027,9.51167427599986e-05,7.10475805555537e-05,0.0004681235567183,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,0.0,0.28,95.52,15.009344177246094,N,1.0,0.0,,
2026-02-28T22:01:14,fashion-mnist-etl,cbd644e5-a284-4bfb-9e21-489b96069741,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,23.872370900000533,0.0001694299242968,7.097322884542543e-06,42.5,14.12107160393574,10.0,0.0002817963928472,9.665729954800098e-05,6.63026386111091e-05,0.0004447563310063,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,0.0,0.4782608695652174,93.56521739130434,14.702454442563264,N,1.0,0.0,,
2026-02-28T22:06:04,fashion-mnist-etl,c8db73c8-fc02-42df-ae61-459b15fd704c,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,42.97978139999941,0.00029814841181998147,6.936945747704188e-06,42.5,13.094171898100555,10.0,0.0005072385613194127,0.0001560590137359985,0.00011934689749999356,0.0007826444725554048,0.0,Germany,DEU,schleswig-holstein,Windows-11-10.0.26200-SP0,3.13.12,3.2.2,12,12th Gen Intel(R) Core(TM) i5-12450HX,1.0,1 x NVIDIA GeForce RTX 4060 Laptop GPU,10.1203,54.3483,15.714714050292969,machine,1.6666666666666667,2.2142857142857144,91.39285714285714,14.362740198771158,N,1.0,0.0,,
